envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
17462	56982000	56814000	57174000	56814000	56454000	57654000	56776962.5187406
17463	56979000	56811000	57171000	56811000	56451000	57651000	56775989.5052474
17464	56976000	56808000	57168000	56808000	56448000	57648000	56775016.4917541
17465	56973000	56805000	57165000	56805000	56445000	57645000	56774031.4842579
17466	56970000	56802000	57162000	56802000	56442000	57642000	56773046.4767616
17467	56967000	56799000	57159000	56799000	56439000	57639000	56772061.4692654
17468	56964000	56796000	57156000	56796000	56436000	57636000	56771088.4557721
17469	56961000	56793000	57153000	56793000	56433000	57633000	56770115.4422789
17470	56958000	56790000	57150000	56790000	56430000	57630000	56769142.4287856
17471	56955000	56787000	57147000	56787000	56427000	57627000	56768169.4152924
17472	56952000	56784000	57144000	56784000	56424000	57624000	56767196.4017991
17473	56949000	56781000	57141000	56781000	56421000	57621000	56766223.3883059
17474	56946000	56778000	57138000	56778000	56418000	57618000	56765250.3748126
17475	56943000	56775000	57135000	56775000	56415000	57615000	56764277.3613193
17476	56940000	56772000	57132000	56772000	56412000	57612000	56763304.3478261
17477	56961000	56769000	57129000	56769000	56409000	57729000	56762331.3343328
17478	56958000	56766000	57126000	56766000	56406000	57726000	56761370.3148426
17479	56955000	56763000	57123000	56763000	56403000	57723000	56760409.2953523
17480	56952000	56760000	57120000	56760000	56400000	57720000	56759436.2818591
17481	56949000	56757000	57117000	56757000	56397000	57717000	56758463.2683658
17482	56946000	56754000	57114000	56754000	56394000	57714000	56757490.2548726
17483	56943000	56751000	57111000	56751000	56391000	57711000	56756517.2413793
17484	56940000	56748000	57108000	56748000	56388000	57708000	56755544.2278861
17485	56937000	56745000	57105000	56745000	56385000	57705000	56754559.2203898
17486	56934000	56742000	57102000	56742000	56382000	57702000	56753562.2188906
17487	56931000	56739000	57099000	56739000	56379000	57699000	56752553.2233883
17488	56928000	56736000	57096000	56736000	56376000	57696000	56751544.2278861
17489	56925000	56733000	57093000	56733000	56373000	57693000	56750535.2323838
17490	56922000	56730000	57090000	56730000	56370000	57690000	56749514.2428786
17491	56943000	56727000	57087000	56847000	56367000	57687000	56748493.2533733
17492	56940000	56724000	57084000	56844000	56364000	57684000	56747472.2638681
17493	56937000	56721000	57081000	56841000	56361000	57681000	56746451.2743628
17494	56934000	56718000	57078000	56838000	56358000	57678000	56745430.2848576
17495	56955000	56715000	57075000	56835000	56475000	57675000	56744397.3013493
17496	56952000	56712000	57072000	56832000	56472000	57672000	56743364.3178411
17497	56949000	56709000	57069000	56829000	56469000	57669000	56742331.3343328
17498	56946000	56706000	57066000	56826000	56466000	57666000	56741298.3508246
17499	56943000	56703000	57063000	56823000	56463000	57663000	56740265.3673163
17500	56940000	56700000	57060000	56820000	56460000	57660000	56739232.3838081
17501	56937000	56697000	57057000	56817000	56457000	57657000	56738199.4002998
17502	56934000	56694000	57054000	56814000	56454000	57654000	56737166.4167916
17503	56931000	56691000	57051000	56811000	56451000	57651000	56736133.4332834
17504	56928000	56688000	57048000	56808000	56448000	57648000	56735100.4497751
17505	56925000	56685000	57045000	56805000	56445000	57645000	56734067.4662669
17506	56922000	56682000	57042000	56802000	56442000	57642000	56733034.4827586
17507	56919000	56679000	57039000	56799000	56439000	57639000	56732001.4992504
17508	56916000	56676000	57036000	56796000	56436000	57636000	56730956.5217391
17509	56913000	56673000	57033000	56793000	56433000	57633000	56729899.5502249
17510	56910000	56670000	57030000	56790000	56430000	57630000	56728842.5787106
17511	56907000	56667000	57027000	56787000	56427000	57627000	56727785.6071964
17512	56904000	56664000	57024000	56784000	56424000	57624000	56726728.6356822
17513	56901000	56661000	57021000	56781000	56421000	57621000	56725683.6581709
17514	56898000	56658000	57018000	56778000	56418000	57618000	56724638.6806597
17515	56919000	56655000	57135000	56775000	56415000	57615000	56723593.7031484
17516	56940000	56652000	57132000	56892000	56412000	57612000	56722548.7256372
17517	56937000	56649000	57129000	56889000	56409000	57609000	56721503.7481259
17518	56934000	56646000	57126000	56886000	56406000	57606000	56720458.7706147
17519	56931000	56643000	57123000	56883000	56403000	57603000	56719413.7931034
17520	56928000	56640000	57120000	56880000	56400000	57600000	56718356.8215892
17521	56925000	56637000	57117000	56877000	56397000	57597000	56717287.856072
17522	56922000	56634000	57114000	56874000	56394000	57594000	56716218.8905547
17523	56919000	56631000	57111000	56871000	56391000	57591000	56715149.9250375
17524	56916000	56628000	57108000	56868000	56388000	57588000	56714080.9595202
17525	56913000	56625000	57105000	56865000	56385000	57585000	56713011.994003
17526	56910000	56622000	57102000	56862000	56382000	57582000	56711919.0404798
17527	56907000	56619000	57099000	56859000	56379000	57579000	56710826.0869565
17528	56928000	56616000	57096000	56976000	56376000	57576000	56709733.1334333
17529	56925000	56613000	57093000	56973000	56373000	57573000	56708640.17991
17530	56922000	56610000	57090000	56970000	56370000	57570000	56707547.2263868
17531	56919000	56607000	57087000	56967000	56367000	57567000	56706454.2728636
17532	56916000	56604000	57084000	56964000	56364000	57564000	56705361.3193403
17533	56913000	56601000	57081000	56961000	56361000	57561000	56704268.3658171
17534	56910000	56598000	57078000	56958000	56358000	57558000	56703175.4122939
17535	56907000	56595000	57075000	56955000	56355000	57555000	56702082.4587706
17536	56904000	56592000	57072000	56952000	56352000	57552000	56700989.5052474
17537	56901000	56589000	57069000	56949000	56349000	57549000	56699896.5517241
17538	56898000	56586000	57066000	56946000	56346000	57546000	56698803.5982009
17539	56919000	56583000	57063000	56943000	56343000	57663000	56697710.6446777
17540	56916000	56580000	57060000	56940000	56340000	57660000	56696617.6911544
17541	56913000	56577000	57057000	56937000	56337000	57657000	56695512.7436282
17542	56910000	56574000	57054000	56934000	56334000	57654000	56694407.796102
17543	56907000	56571000	57051000	56931000	56331000	57651000	56693302.8485757
17544	56904000	56568000	57048000	56928000	56328000	57648000	56692197.9010495
17545	56901000	56565000	57045000	56925000	56325000	57645000	56691092.9535232
17546	56898000	56562000	57042000	56922000	56322000	57642000	56689988.005997
17547	56895000	56559000	57039000	56919000	56319000	57639000	56688883.0584708
17548	56892000	56556000	57036000	56916000	56316000	57636000	56687778.1109445
17549	56889000	56553000	57033000	56913000	56313000	57633000	56686673.1634183
17550	56886000	56550000	57030000	56910000	56310000	57630000	56685568.2158921
17551	56883000	56547000	57027000	56907000	56307000	57627000	56684475.2623688
17552	56880000	56544000	57024000	56904000	56304000	57624000	56683382.3088456
17553	56877000	56541000	57021000	56901000	56301000	57621000	56682289.3553223
17554	56874000	56538000	57018000	56898000	56298000	57618000	56681196.4017991
17555	56871000	56535000	57015000	56895000	56295000	57615000	56680103.4482759
17556	56868000	56532000	57012000	56892000	56292000	57612000	56679010.4947526
17557	56865000	56529000	57009000	56889000	56289000	57609000	56677917.5412294
17558	56862000	56526000	57006000	56886000	56286000	57606000	56676824.5877061
17559	56859000	56523000	57003000	56883000	56283000	57603000	56675731.6341829
17560	56856000	56520000	5.7e+07	56880000	56280000	57600000	56674638.6806597
17561	56853000	56517000	56997000	56877000	56277000	57597000	56673545.7271364
17562	56850000	56514000	56994000	56874000	56274000	57594000	56672452.7736132
17563	56847000	56511000	56991000	56871000	56271000	57591000	56671347.826087
17564	56844000	56508000	56988000	56868000	56268000	57588000	56670242.8785607
17565	56865000	56505000	56985000	56865000	56385000	57585000	56669137.9310345
17566	56862000	56502000	56982000	56862000	56382000	57582000	56668032.9835082
17567	56859000	56499000	56979000	56859000	56379000	57579000	56666928.035982
17568	56856000	56496000	56976000	56856000	56376000	57576000	56665823.0884558
17569	56853000	56493000	56973000	56853000	56373000	57573000	56664718.1409295
17570	56850000	56490000	56970000	56850000	56370000	57570000	56663613.1934033
17571	56847000	56487000	56967000	56847000	56367000	57567000	56662496.2518741
17572	56844000	56484000	56964000	56844000	56364000	57564000	56661379.3103448
17573	56841000	56481000	56961000	56841000	56361000	57561000	56660262.3688156
17574	56838000	56478000	56958000	56838000	56358000	57558000	56659133.4332834
17575	56835000	56475000	56955000	56835000	56355000	57555000	56658004.4977511
17576	56832000	56472000	56952000	56832000	56352000	57552000	56656875.5622189
17577	56829000	56469000	56949000	56829000	56349000	57549000	56655746.6266867
17578	56826000	56466000	56946000	56826000	56346000	57546000	56654605.6971514
17579	56823000	56463000	56943000	56823000	56343000	57543000	56653464.7676162
17580	56820000	56460000	56940000	56820000	56340000	57540000	56652311.844078
17581	56817000	56457000	56937000	56817000	56337000	57537000	56651158.9205397
17582	56814000	56454000	56934000	56814000	56334000	57534000	56650005.9970015
17583	56811000	56451000	56931000	56811000	56331000	57531000	56648853.0734633
17584	56808000	56448000	56928000	56808000	56328000	57528000	56647700.149925
17585	56805000	56445000	56925000	56805000	56325000	57525000	56646547.2263868
17586	56802000	56442000	56922000	56802000	56322000	57522000	56645394.3028486
17587	56799000	56439000	56919000	56799000	56319000	57519000	56644241.3793103
17588	56796000	56436000	56916000	56796000	56316000	57516000	56643088.4557721
17589	56793000	56433000	56913000	56793000	56313000	57513000	56641935.5322339
17590	56814000	56430000	56910000	56910000	56310000	57510000	56640782.6086957
17591	56811000	56427000	56907000	56907000	56307000	57507000	56639629.6851574
17592	56808000	56424000	56904000	56904000	56304000	57504000	56638476.7616192
17593	56805000	56421000	56901000	56901000	56301000	57501000	56637323.838081
17594	56802000	56418000	56898000	56898000	56298000	57498000	56636170.9145427
17595	56799000	56415000	56895000	56895000	56295000	57495000	56635017.9910045
17596	56796000	56412000	56892000	56892000	56292000	57492000	56633865.0674663
17597	56793000	56409000	56889000	56889000	56289000	57489000	56632736.131934
17598	56790000	56406000	56886000	56886000	56286000	57486000	56631607.1964018
17599	56787000	56403000	56883000	56883000	56283000	57483000	56630478.2608696
17600	56784000	56400000	56880000	56880000	56280000	57480000	56629349.3253373
17601	56805000	56517000	56877000	56877000	56277000	57477000	56628220.3898051
17602	56802000	56514000	56874000	56874000	56274000	57474000	56627091.4542729
17603	56799000	56511000	56871000	56871000	56271000	57471000	56625962.5187406
17604	56796000	56508000	56868000	56868000	56268000	57468000	56624833.5832084
17605	56793000	56505000	56865000	56865000	56265000	57465000	56623704.6476762
17606	56790000	56502000	56862000	56862000	56262000	57462000	56622575.7121439
17607	56787000	56499000	56859000	56859000	56259000	57459000	56621446.7766117
17608	56784000	56496000	56856000	56856000	56256000	57456000	56620317.8410795
17609	56781000	56493000	56853000	56853000	56253000	57453000	56619176.9115442
17610	56778000	56490000	56850000	56850000	56250000	57450000	56618035.982009
17611	56775000	56487000	56847000	56847000	56247000	57447000	56616895.0524738
17612	56772000	56484000	56844000	56844000	56244000	57444000	56615754.1229385
17613	56769000	56481000	56841000	56841000	56241000	57441000	56614601.1994003
17614	56766000	56478000	56838000	56838000	56238000	57438000	56613448.2758621
17615	56787000	56595000	56835000	56835000	56235000	57435000	56612295.3523238
17616	56784000	56592000	56832000	56832000	56232000	57432000	56611142.4287856
17617	56781000	56589000	56829000	56829000	56229000	57429000	56609989.5052474
17618	56778000	56586000	56826000	56826000	56226000	57426000	56608836.5817091
17619	56775000	56583000	56823000	56823000	56223000	57423000	56607683.6581709
17620	56772000	56580000	56820000	56820000	56220000	57420000	56606530.7346327
17621	56793000	56577000	56817000	56937000	56217000	57417000	56605377.8110945
17622	56790000	56574000	56814000	56934000	56214000	57414000	56604224.8875562
17623	56787000	56571000	56811000	56931000	56211000	57411000	56603071.964018
17624	56784000	56568000	56808000	56928000	56208000	57408000	56601919.0404798
17625	56781000	56565000	56805000	56925000	56205000	57405000	56600766.1169415
17626	56778000	56562000	56802000	56922000	56202000	57402000	56599613.1934033
17627	56775000	56559000	56799000	56919000	56199000	57399000	56598460.2698651
17628	56772000	56556000	56796000	56916000	56196000	57396000	56597307.3463268
17629	56769000	56553000	56793000	56913000	56193000	57393000	56596178.4107946
17630	56766000	56550000	56790000	56910000	56190000	57390000	56595049.4752624
17631	56763000	56547000	56787000	56907000	56187000	57387000	56593920.5397301
17632	56760000	56544000	56784000	56904000	56184000	57384000	56592791.6041979
17633	56757000	56541000	56781000	56901000	56181000	57381000	56591650.6746627
17634	56754000	56538000	56778000	56898000	56178000	57378000	56590509.7451274
17635	56751000	56535000	56775000	56895000	56175000	57375000	56589368.8155922
17636	56748000	56532000	56772000	56892000	56172000	57372000	56588227.886057
17637	56769000	56529000	56769000	56889000	56289000	57369000	56587074.9625187
17638	56766000	56526000	56766000	56886000	56286000	57366000	56585922.0389805
17639	56763000	56523000	56763000	56883000	56283000	57363000	56584769.1154423
17640	56760000	56520000	56760000	56880000	56280000	57360000	56583616.191904
17641	56757000	56517000	56757000	56877000	56277000	57357000	56582463.2683658
17642	56754000	56514000	56754000	56874000	56274000	57354000	56581310.3448276
17643	56751000	56511000	56751000	56871000	56271000	57351000	56580157.4212894
17644	56748000	56508000	56748000	56868000	56268000	57348000	56579004.4977511
17645	56745000	56505000	56745000	56865000	56265000	57345000	56577851.5742129
17646	56742000	56502000	56742000	56862000	56262000	57342000	56576698.6506747
17647	56739000	56499000	56739000	56859000	56259000	57339000	56575545.7271364
17648	56760000	56616000	56736000	56856000	56256000	57336000	56574392.8035982
